Date,JKM_GBP_MWh,TTF_GBP_MWh,NBP_GBP_MWh,JKM_TTF_Spread_GBP_MWh,JKM_NBP_Spread_GBP_MWh,JKM_TTF_Premium_Percent,Asian_LNG_Stress_Level,Asian_LNG_Stress_Flag
2024-01-17,25.70093036079629,23.780390999999998,23.325405789040882,1.9205393607962904,2.375524571755406,0.0807614711127454,Medium,False
2024-01-18,25.658127840678542,23.87333977,23.34587864374162,1.784788070678541,2.3122491969369214,0.0747607200280106,Medium,False
2024-01-19,25.74821095284601,24.390091969999997,23.837227156559333,1.3581189828460118,1.9109837962866756,0.055683225160303156,Medium,False
2024-01-22,25.252151789275512,23.34589056,22.42460018220841,1.9062612292755112,2.827551607067104,0.0816529669055174,Medium,False
2024-01-23,25.105294300733007,23.29106488,22.325648051154843,1.8142294207330067,2.779646249578164,0.07789379446926373,Medium,False
2024-01-24,25.675462789672842,24.745577309999998,24.004422136615357,0.9298854796728442,1.671040653057485,0.03757784544784355,Medium,False
2024-01-25,25.20672016448088,23.7100122,22.943245834627106,1.4967079644808798,2.263474329853775,0.06312556703285373,Medium,False
2024-01-26,24.95221569181662,24.0710295,23.253750797588303,0.8811861918166173,1.6984648942283158,0.03660774840629966,Medium,False
2024-01-29,25.207513421084933,24.0905288,23.311757219240388,1.1169846210849315,1.895756201844545,0.0463661312857911,Medium,False
2024-01-30,25.470761262738492,25.26276562,24.720972051141192,0.20799564273849214,0.7497892115972995,0.008233288701132008,Medium,False
2024-01-31,25.632954510511667,25.78229155,25.352218404413946,-0.14933703948833355,0.28073610609772004,-0.00579223298281,Low,False
2024-02-01,25.329864752091282,24.73251201,24.31151495712643,0.5973527420912816,1.018349794964852,0.024152530153417343,Medium,False
2024-02-02,25.54879600463821,25.029132479999998,24.38999423347926,0.5196635246382115,1.1588017711589487,0.020762346639599215,Medium,False
2024-02-05,25.735321585844765,24.28341903,23.656383606702814,1.4519025558447645,2.0789379791419513,0.059789873660338694,Medium,False
2024-02-06,25.64929454239562,24.422081969999997,23.915706432912163,1.2272125723956222,1.7335881094834562,0.05025012093166856,Medium,False
2024-02-07,25.53715048536423,24.0454766,23.53695862094851,1.4916738853642286,2.0001918644157186,0.062035530015829614,Medium,False
2024-02-08,25.551315756323493,23.7542292,23.32199364659076,1.7970865563234923,2.2293221097327347,0.07565333066347159,Medium,False
2024-02-09,25.492577409495116,23.15737566,22.66345015371702,2.3352017494951163,2.829127255778097,0.10084051767267986,Medium,False
